id,device_id,batch_id,model_name,sequence,machine_status,status_info,vision_result,vision_result_code,defect_type,sensor_data,timestamp
17427,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,30,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.9, ""humidity"": 45.4, ""vibration_x"": 0.008, ""vibration_y"": 0.022, ""illumination"": 1210}",2026-05-24 15:55:39.226
17428,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,75,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.4, ""humidity"": 54.7, ""vibration_x"": 0.022, ""vibration_y"": 0.016, ""illumination"": 1257}",2026-05-24 15:55:39.274
17429,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,75,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.5, ""humidity"": 51.8, ""vibration_x"": 0.015, ""vibration_y"": 0.013, ""illumination"": 1193}",2026-05-24 15:55:39.274
17430,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,94,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.3, ""humidity"": 41.2, ""vibration_x"": 0.009, ""vibration_y"": 0.021, ""illumination"": 1170}",2026-05-24 15:55:39.321
17431,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,76,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.0, ""humidity"": 41.3, ""vibration_x"": 0.009, ""vibration_y"": 0.023, ""illumination"": 1253}",2026-05-24 15:55:39.381
17432,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,76,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.7, ""humidity"": 51.0, ""vibration_x"": 0.007, ""vibration_y"": 0.016, ""illumination"": 1290}",2026-05-24 15:55:39.381
17433,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,95,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.2, ""humidity"": 51.1, ""vibration_x"": 0.029, ""vibration_y"": 0.027, ""illumination"": 1202}",2026-05-24 15:55:39.428
17434,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,77,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.3, ""humidity"": 48.6, ""vibration_x"": 0.008, ""vibration_y"": 0.021, ""illumination"": 1293}",2026-05-24 15:55:39.489
17435,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,77,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.2, ""humidity"": 49.1, ""vibration_x"": 0.024, ""vibration_y"": 0.009, ""illumination"": 1232}",2026-05-24 15:55:39.489
17436,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,96,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.8, ""humidity"": 51.0, ""vibration_x"": 0.012, ""vibration_y"": 0.021, ""illumination"": 1167}",2026-05-24 15:55:39.535
17437,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,78,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.4, ""humidity"": 52.2, ""vibration_x"": 0.012, ""vibration_y"": 0.009, ""illumination"": 1293}",2026-05-24 15:55:39.596
17438,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,78,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.3, ""humidity"": 41.2, ""vibration_x"": 0.021, ""vibration_y"": 0.013, ""illumination"": 1257}",2026-05-24 15:55:39.597
17439,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,97,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.1, ""humidity"": 53.9, ""vibration_x"": 0.025, ""vibration_y"": 0.027, ""illumination"": 1250}",2026-05-24 15:55:39.643
17440,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,26,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.1, ""humidity"": 47.0, ""vibration_x"": 0.018, ""vibration_y"": 0.012, ""illumination"": 1235}",2026-05-24 15:55:39.690
17441,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,79,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.5, ""humidity"": 54.5, ""vibration_x"": 0.027, ""vibration_y"": 0.025, ""illumination"": 1261}",2026-05-24 15:55:39.706
17442,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,79,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.5, ""humidity"": 53.6, ""vibration_x"": 0.025, ""vibration_y"": 0.011, ""illumination"": 1252}",2026-05-24 15:55:39.706
17443,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,31,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.4, ""humidity"": 53.8, ""vibration_x"": 0.025, ""vibration_y"": 0.025, ""illumination"": 1239}",2026-05-24 15:55:39.730
17444,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,98,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.3, ""humidity"": 52.3, ""vibration_x"": 0.009, ""vibration_y"": 0.028, ""illumination"": 1193}",2026-05-24 15:55:39.752
17445,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,80,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.9, ""humidity"": 43.6, ""vibration_x"": 0.007, ""vibration_y"": 0.008, ""illumination"": 1174}",2026-05-24 15:55:39.815
17446,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,80,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.8, ""humidity"": 46.0, ""vibration_x"": 0.014, ""vibration_y"": 0.01, ""illumination"": 1260}",2026-05-24 15:55:39.815
17447,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,99,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.8, ""humidity"": 43.6, ""vibration_x"": 0.017, ""vibration_y"": 0.009, ""illumination"": 1203}",2026-05-24 15:55:39.862
17448,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,81,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.3, ""humidity"": 53.2, ""vibration_x"": 0.021, ""vibration_y"": 0.026, ""illumination"": 1179}",2026-05-24 15:55:39.924
17449,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,81,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.5, ""humidity"": 48.8, ""vibration_x"": 0.021, ""vibration_y"": 0.026, ""illumination"": 1266}",2026-05-24 15:55:39.924
17450,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,100,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.6, ""humidity"": 50.1, ""vibration_x"": 0.023, ""vibration_y"": 0.01, ""illumination"": 1192}",2026-05-24 15:55:39.970
17451,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,82,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.0, ""humidity"": 46.7, ""vibration_x"": 0.014, ""vibration_y"": 0.026, ""illumination"": 1151}",2026-05-24 15:55:40.032
17452,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,82,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.8, ""humidity"": 45.0, ""vibration_x"": 0.012, ""vibration_y"": 0.005, ""illumination"": 1283}",2026-05-24 15:55:40.032
17453,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,83,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.3, ""humidity"": 54.7, ""vibration_x"": 0.016, ""vibration_y"": 0.029, ""illumination"": 1168}",2026-05-24 15:55:40.141
17454,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,83,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.2, ""humidity"": 47.4, ""vibration_x"": 0.011, ""vibration_y"": 0.024, ""illumination"": 1227}",2026-05-24 15:55:40.141
17455,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,27,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.0, ""humidity"": 42.5, ""vibration_x"": 0.012, ""vibration_y"": 0.013, ""illumination"": 1245}",2026-05-24 15:55:40.203
17456,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,84,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.7, ""humidity"": 54.9, ""vibration_x"": 0.007, ""vibration_y"": 0.01, ""illumination"": 1224}",2026-05-24 15:55:40.251
17457,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,84,ERROR,"[{""code"": ""SV-PR-02"", ""msg"": ""물리적 찍힘 (Dent) 감지 - 제품 표면 물리적 변형 검출"", ""severity"": ""HIGH"", ""direction"": ""TOP"", ""part_location"": ""ZONE_C1"", ""is_capture_required"": true}]","{""result"": ""NG"", ""defect_type"": ""DENT"", ""confidence"": 0.93, ""inspection_area"": ""ZONE_A2"", ""image_url"": ""http://192.168.0.15/images/84_ng_dent.jpg""}",NG,DENT,"{""temperature"": 43.3, ""humidity"": 48.8, ""vibration_x"": 0.122, ""vibration_y"": 0.074, ""illumination"": 1123}",2026-05-24 15:55:40.251
17458,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,85,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.9, ""humidity"": 51.8, ""vibration_x"": 0.01, ""vibration_y"": 0.01, ""illumination"": 1270}",2026-05-24 15:55:40.359
17459,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,85,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.8, ""humidity"": 42.0, ""vibration_x"": 0.01, ""vibration_y"": 0.018, ""illumination"": 1202}",2026-05-24 15:55:40.359
17460,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,86,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.3, ""humidity"": 47.3, ""vibration_x"": 0.008, ""vibration_y"": 0.005, ""illumination"": 1282}",2026-05-24 15:55:40.468
17461,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,86,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.5, ""humidity"": 42.2, ""vibration_x"": 0.013, ""vibration_y"": 0.006, ""illumination"": 1292}",2026-05-24 15:55:40.468
17462,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,87,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.2, ""humidity"": 48.4, ""vibration_x"": 0.029, ""vibration_y"": 0.019, ""illumination"": 1180}",2026-05-24 15:55:40.575
17463,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,87,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.1, ""humidity"": 46.1, ""vibration_x"": 0.029, ""vibration_y"": 0.008, ""illumination"": 1191}",2026-05-24 15:55:40.575
17464,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,88,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.2, ""humidity"": 48.1, ""vibration_x"": 0.02, ""vibration_y"": 0.008, ""illumination"": 1265}",2026-05-24 15:55:40.684
17465,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,88,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.9, ""humidity"": 45.5, ""vibration_x"": 0.006, ""vibration_y"": 0.013, ""illumination"": 1195}",2026-05-24 15:55:40.685
17466,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,28,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.3, ""humidity"": 48.2, ""vibration_x"": 0.015, ""vibration_y"": 0.014, ""illumination"": 1240}",2026-05-24 15:55:40.714
17467,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,89,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.7, ""humidity"": 52.5, ""vibration_x"": 0.016, ""vibration_y"": 0.024, ""illumination"": 1224}",2026-05-24 15:55:40.792
17468,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,89,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.8, ""humidity"": 41.4, ""vibration_x"": 0.01, ""vibration_y"": 0.018, ""illumination"": 1236}",2026-05-24 15:55:40.793
17469,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,90,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.2, ""humidity"": 45.1, ""vibration_x"": 0.016, ""vibration_y"": 0.015, ""illumination"": 1260}",2026-05-24 15:55:40.901
17470,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,90,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.9, ""humidity"": 42.1, ""vibration_x"": 0.016, ""vibration_y"": 0.02, ""illumination"": 1294}",2026-05-24 15:55:40.902
17471,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,91,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.3, ""humidity"": 43.5, ""vibration_x"": 0.014, ""vibration_y"": 0.014, ""illumination"": 1267}",2026-05-24 15:55:41.010
17472,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,91,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.4, ""humidity"": 42.4, ""vibration_x"": 0.005, ""vibration_y"": 0.028, ""illumination"": 1236}",2026-05-24 15:55:41.010
17473,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,92,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.8, ""humidity"": 50.5, ""vibration_x"": 0.025, ""vibration_y"": 0.018, ""illumination"": 1244}",2026-05-24 15:55:41.117
17474,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,92,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.0, ""humidity"": 45.5, ""vibration_x"": 0.026, ""vibration_y"": 0.015, ""illumination"": 1291}",2026-05-24 15:55:41.117
